time,heat_target,temperature_feed,temperature_return
2031-01-04 00:00:00,-120224,61.78,46.28
2031-01-05 00:00:00,333333,64.28,46.36
2031-01-06 00:00:00,-141804,66.32,46.92
2031-01-07 00:00:00,-499990,66.30,46.03
2031-01-08 00:00:00,500000,67.57,47.27
2031-01-09 00:00:00,541668,62.03,46.52
2031-01-10 00:00:00,666667,61.73,46.85
2031-01-11 00:00:00,833333,62.85,47.45
2031-01-12 00:00:00,750000,65.06,46.60
2031-01-13 00:00:00,500000,67.01,47.03
2031-01-14 00:00:00,361471,63.67,46.49
2031-01-15 00:00:00,125000,63.82,45.97
2031-01-16 00:00:00,708333,66.73,46.40
2031-01-17 00:00:00,698037,67.62,46.99
2031-01-18 00:00:00,319427,65.92,47.22
2031-01-19 00:00:00,625000,63.06,47.42
2031-01-20 00:00:00,500000,64.87,48.55
2031-01-21 00:00:00,541667,65.43,48.36
2031-01-22 00:00:00,750000,67.53,49.81
2031-01-23 00:00:00,541667,66.95,50.00
2031-01-24 00:00:00,666667,66.18,49.85
2031-01-25 00:00:00,833333,66.25,49.96
2031-01-26 00:00:00,875000,67.28,51.49
2031-01-27 00:00:00,958333,64.64,50.55
2031-01-28 00:00:00,833333,64.23,50.73
2031-01-29 00:00:00,708333,62.17,49.45
2031-01-30 00:00:00,875000,64.97,48.72
2031-01-31 00:00:00,904577,65.70,48.37
2031-02-01 00:00:00,416667,65.66,47.76
2031-02-02 00:00:00,708333,64.89,47.85
2031-02-03 00:00:00,458333,64.52,47.30
2031-02-04 00:00:00,724368,62.23,46.59
2031-02-05 00:00:00,484769,63.06,46.70
2031-02-06 00:00:00,541667,64.56,47.01
2031-02-07 00:00:00,583333,62.03,46.96
2031-02-08 00:00:00,541667,60.38,47.44
2031-02-09 00:00:00,1000000,61.42,47.03
2031-02-10 00:00:00,958333,61.36,46.61
2031-02-11 00:00:00,833335,61.46,47.40
2031-02-12 00:00:00,1000000,60.54,47.25
2031-02-13 00:00:00,791667,62.50,47.58
2031-02-14 00:00:00,458338,64.98,47.29
2031-02-15 00:00:00,208336,66.13,48.40
2031-02-16 00:00:00,416667,61.34,47.45
2031-02-17 00:00:00,958333,61.12,47.47
2031-02-18 00:00:00,916667,63.03,47.76
2031-02-19 00:00:00,1000000,63.02,48.43
2031-02-20 00:00:00,1000000,63.73,49.03
2031-02-21 00:00:00,1000000,61.23,48.88
2031-02-22 00:00:00,541667,65.93,49.81
2031-02-23 00:00:00,666667,66.28,50.65
2031-02-24 00:00:00,750000,64.25,49.08
2031-02-25 00:00:00,1000000,62.71,47.91
2031-02-26 00:00:00,791667,63.10,47.43
2031-02-27 00:00:00,1000000,62.28,47.52
2031-02-28 00:00:00,875000,63.03,48.45
2031-03-01 00:00:00,666667,64.54,49.54
2031-03-02 00:00:00,708333,66.55,50.71
2031-03-03 00:00:00,708333,67.44,51.35
2031-03-04 00:00:00,916667,66.66,50.67
2031-03-05 00:00:00,1000000,67.28,50.83
2031-03-06 00:00:00,1000000,67.75,51.02
2031-03-07 00:00:00,1000000,66.90,50.70
2031-03-08 00:00:00,1000000,66.06,50.40
2031-03-09 00:00:00,666667,66.03,51.32
2031-03-10 00:00:00,375000,66.14,51.03
2031-03-11 00:00:00,833333,66.10,50.75
2031-03-12 00:00:00,750000,65.64,50.10
2031-03-13 00:00:00,791667,66.03,50.43
2031-03-14 00:00:00,750000,64.77,49.43
2031-03-15 00:00:00,791667,63.48,49.19
2031-03-16 00:00:00,500000,65.78,50.27
2031-03-17 00:00:00,416667,65.70,50.18
2031-03-18 00:00:00,416667,64.43,49.46
2031-03-19 00:00:00,625000,64.85,49.17
2031-03-20 00:00:00,541667,63.60,49.09
2031-03-21 00:00:00,541667,62.63,48.48
2031-03-22 00:00:00,666667,63.21,48.47
2031-03-23 00:00:00,375000,63.60,48.62
2031-03-24 00:00:00,666667,64.73,49.54
2031-03-25 00:00:00,750000,64.38,49.92
2031-03-26 00:00:00,875000,66.67,50.73
2031-03-27 00:00:00,1000000,67.61,51.92
2031-03-28 00:00:00,1000000,67.83,51.74
2031-03-29 00:00:00,916667,68.98,52.04
2031-03-30 00:00:00,708333,70.09,52.46
2031-03-31 00:00:00,875000,68.90,52.18
2031-04-01 00:00:00,916667,65.53,50.47
2031-04-02 00:00:00,750000,66.55,50.18
2031-04-03 00:00:00,583333,65.95,50.45
2031-04-04 00:00:00,583333,66.97,51.35
2031-04-05 00:00:00,916667,67.40,51.55
2031-04-06 00:00:00,750000,66.69,51.08
2031-04-07 00:00:00,625000,68.92,52.49
2031-04-08 00:00:00,875000,66.17,51.20
2031-04-09 00:00:00,791667,63.31,50.12
2031-04-10 00:00:00,791667,62.56,49.59
2031-04-11 00:00:00,833333,63.07,49.83
2031-04-12 00:00:00,750000,63.30,49.70
2031-04-13 00:00:00,833333,63.96,49.98
2031-04-14 00:00:00,541667,63.63,49.26
2031-04-15 00:00:00,750000,62.13,49.68
2031-04-16 00:00:00,666667,62.62,49.71
2031-04-17 00:00:00,916667,63.28,50.14
2031-04-18 00:00:00,1000000,62.16,49.88
2031-04-19 00:00:00,875000,63.08,50.17
2031-04-20 00:00:00,666667,62.85,50.58
2031-04-21 00:00:00,666667,64.71,51.30
2031-04-22 00:00:00,1000000,66.47,51.84
2031-04-23 00:00:00,1000000,65.01,50.72
2031-04-24 00:00:00,916667,64.92,51.48
2031-04-25 00:00:00,875000,63.80,50.82
2031-04-26 00:00:00,1000000,62.35,49.71
2031-04-27 00:00:00,625000,62.98,50.29
2031-04-28 00:00:00,625000,64.57,50.06
2031-04-29 00:00:00,625000,65.24,50.36
2031-04-30 00:00:00,1000000,65.11,50.26
