time,Q_target,Q_actual,Q_sto,P_plant,ti_plant,T_ff_sys,T_rf_sys,T_ff_sto,T_rf_sto,m_sto,pp_err
2030-01-17 09:00:00,-999916.0016799279,999916.0016799278,708238.7409732629,297677.94727680704,0,73.1,46.5,10.324473597915642,19.04895199199,19.367005016466603,False
2030-01-17 10:00:00,-1000000.0000001315,1000000.0000001318,710193.4909076417,295679.8846406369,0,72.5,46.5,10.325970374897906,19.00011977545,19.53205134983237,False
2030-01-17 11:00:00,-999999.9999999405,999999.9999999404,712080.8852342046,293681.7097701079,0,71.9,46.5,10.326019870446032,18.95037906182,19.69633097965145,False
2030-01-17 12:00:00,-999999.9999999405,999999.9999999405,712710.8976332656,293019.8619281092,0,71.7,46.3,10.30220248095128,18.90413113513,19.765720542457988,False
2030-01-17 13:00:00,-999916.0016801192,999916.0016801191,714501.305535016,291051.3360103485,0,71.2,45.8,10.301949509139945,18.85542673398,19.926523326147322,False
2030-01-17 14:00:00,-999999.9999999405,999999.9999999407,713172.9681415505,292534.55313211743,0,71.5,46.1,10.241996140360811,18.81683614128,19.842434503964633,False
2030-01-17 15:00:00,-999999.9999999405,999999.9999999405,711745.6364510519,294034.12966165494,0,71.8,46.5,10.185258590119759,18.78313808273,19.750819327752314,False
2030-01-17 16:00:00,-999999.9999999405,999999.9999999406,715215.8562189268,290389.39045380097,0,70.8,46.2,10.221566180333411,18.73678046724,20.03592225956973,False
2030-01-17 17:00:00,-1000000.0000001315,1000000.0000001314,711913.8043183228,293857.49438491685,0,71.7,46.3,10.129458460993646,18.70889540925,19.799005585120863,False
2030-01-17 18:00:00,-999916.0016799279,999916.0016799279,710578.0939520336,295182.50054123637,0,72.0,46.5,10.08093660195226,18.68147357687,19.7134160076771,False
2030-01-17 19:00:00,-999999.9999999405,999999.9999999404,708457.6343397641,297537.3202845086,0,72.6,46.5,10.018064567573163,18.65953598752,19.56284001153903,False
2030-01-17 20:00:00,-1000000.0000001315,1000000.0000001315,706333.8177583975,299808.1686334415,0,73.1,47.0,9.9589551983035,18.64113434218,19.413595260270334,False
2030-01-17 21:00:00,-999999.9999999405,999999.9999999407,705031.4962447088,301201.7273014644,0,73.4,47.3,9.917491762652048,18.62310735057,19.32567266964446,False
2030-01-17 22:00:00,-999916.0016799279,999916.001679928,705580.5379146378,300524.6831364751,0,73.2,47.3,9.912352520157413,18.60038140451,19.378596268812082,False
2030-01-17 23:00:00,-999999.9999999405,999999.9999999406,702096.6625588041,304344.93536223995,0,74.2,47.3,9.828450479835396,18.58879036255,19.126414271965473,False
2030-01-18 00:00:00,-1000000.0000001315,1000000.0000001317,702203.4556306859,304230.69106531667,0,74.2,47.0,9.817105195745,18.57091468494,19.142031179318515,False
2030-01-18 01:00:00,-999999.9999999405,999999.9999999404,699804.452826946,306819.16877558304,0,74.9,46.8,9.757143202471013,18.55935423422,18.973183101497092,False
2030-01-18 02:00:00,-999916.0016799279,999916.001679928,699506.5509206733,307052.4420416924,0,75.0,46.5,9.740170835355968,18.54416879878,18.96035936918844,False
2030-01-18 03:00:00,-1000000.0000001315,1000000.0000001317,698798.1178214719,307914.9742555221,0,75.2,46.5,9.712663284297832,18.52942842467,18.913768822216344,False
2030-01-18 04:00:00,-999999.9999999405,999999.9999999404,699933.6223055776,306679.5524140917,0,75.0,45.6,9.720881641637959,18.50901856168,19.004784557564747,False
2030-01-18 05:00:00,-999999.9999999405,999999.9999999405,697688.4635567765,309124.0124844133,0,75.6,45.7,9.6629116307829,18.49611590698,18.848851783077638,False
2030-01-18 06:00:00,-999916.0016799279,999916.0016799278,688652.6924709796,318932.07421660365,0,77.9,47.1,9.471831233266812,18.50485977955,18.213555179351935,False
2030-01-18 07:00:00,-1000000.0000001315,1000000.0000001317,688332.7039715088,319381.28220030974,0,78.0,47.2,9.47093343609913,18.50329693831,18.185701500743605,False
2030-01-18 08:00:00,-999999.9999999405,999999.9999999405,689042.5225016536,318590.957006356,0,77.8,47.2,9.484784797294196,18.49671413021,18.235567056612204,False
2030-01-18 09:00:00,0.0,0,0,0,0,77.9,47.8,0,0,0,False
2030-01-18 10:00:00,0.0,0,0,0,0,77.6,47.3,0,0,0,False
2030-01-18 11:00:00,0.0,0,0,0,0,77.8,47.2,0,0,0,False
2030-01-18 12:00:00,0.0,0,0,0,0,77.2,47.2,0,0,0,False
2030-01-18 13:00:00,0.0,0,0,0,0,76.0,47.0,0,0,0,False
2030-01-18 14:00:00,0.0,0,0,0,0,74.4,46.8,0,0,0,False
2030-01-18 15:00:00,0.0,0,0,0,0,74.4,46.8,0,0,0,False
2030-01-18 16:00:00,-999999.9999999405,999999.9999999404,706234.5708265551,299916.31923686597,0,73.0,46.4,9.797762056111708,18.43513567558,19.49981298696636,False
2030-01-18 17:00:00,-999916.0016801192,999916.0016801192,702890.6872444472,303406.33444556355,0,73.9,46.4,9.703468624960067,18.40643734077,19.26920894100389,False
2030-01-18 18:00:00,-999999.9999999405,999999.9999999405,702479.7775769674,303936.7009334534,0,74.0,46.4,9.671037852277607,18.37741330674,19.250190569304298,False
2030-01-18 19:00:00,0.0,0,0,0,0,74.0,46.4,0,0,0,False
2030-01-18 20:00:00,0.0,0,0,0,0,73.8,46.4,0,0,0,False
2030-01-18 21:00:00,0.0,0,0,0,0,73.7,46.8,0,0,0,False
2030-01-18 22:00:00,0.0,0,0,0,0,73.9,47.2,0,0,0,False
2030-01-18 23:00:00,0.0,0,0,0,0,72.6,47.1,0,0,0,False
2030-01-19 00:00:00,0.0,0,0,0,0,72.2,46.8,0,0,0,False
2030-01-19 01:00:00,0.0,0,0,0,0,70.3,46.0,0,0,0,False
2030-01-19 02:00:00,0.0,0,0,0,0,71.6,45.6,0,0,0,False
2030-01-19 03:00:00,0.0,0,0,0,0,71.8,45.6,0,0,0,False
2030-01-19 04:00:00,0.0,0,0,0,0,72.2,45.6,0,0,0,False
2030-01-19 05:00:00,-999999.9999999405,999999.9999999404,706303.9011630185,299843.14951253106,0,73.0,45.6,9.719966924985101,18.33725509793,19.551885143903252,False
2030-01-19 06:00:00,-999999.9999999405,999999.9999999406,702640.0953491984,303765.6042391116,0,73.9,46.3,9.62559302435858,18.31652815501,19.290423563102664,False
2030-01-19 07:00:00,-1000000.0000001315,1000000.0000001319,702834.5365789548,303557.5597583563,0,73.8,46.4,9.610275505414052,18.29153910037,19.316090521934026,False
2030-01-19 08:00:00,-999916.0016799279,999916.0016799277,709579.4238238138,296252.94261629425,0,71.8,46.4,9.71663897027804,18.24531511572,19.844263978293597,False
2030-01-19 09:00:00,-999999.9999999405,999999.9999999405,709495.1965347033,296432.8546672773,0,71.8,46.4,9.686002964035026,18.21136877379,19.85259581593342,False
2030-01-19 10:00:00,-1000000.0000001315,1000000.0000001314,710739.6596088265,295104.0610051177,0,71.4,46.4,9.683504147814062,18.17553057403,19.964692520465675,False
2030-01-19 11:00:00,0.0,0,0,0,0,71.5,46.2,0,0,0,False
2030-01-19 12:00:00,0.0,0,0,0,0,71.0,45.6,0,0,0,False
2030-01-19 13:00:00,0.0,0,0,0,0,70.3,45.6,0,0,0,False
2030-01-19 14:00:00,0.0,0,0,0,0,70.2,45.6,0,0,0,False
2030-01-19 15:00:00,0.0,0,0,0,0,70.2,45.6,0,0,0,False
2030-01-19 16:00:00,0.0,0,0,0,0,69.9,45.6,0,0,0,False
2030-01-19 17:00:00,0.0,0,0,0,0,69.8,46.0,0,0,0,False
2030-01-19 18:00:00,0.0,0,0,0,0,72.0,46.4,0,0,0,False
2030-01-19 19:00:00,-999999.9999999405,999999.9999999405,704459.6498002104,301818.439919494,0,73.2,46.4,9.55029777073986,18.16628355018,19.49194368861331,False
2030-01-19 20:00:00,-999916.0016799279,999916.0016799277,701905.5382393062,304464.487200274,0,73.8,47.0,9.490779500392762,18.15641909198,19.30869617314516,False
2030-01-19 21:00:00,0.0,0,0,0,0,74.0,47.2,0,0,0,False
2030-01-19 22:00:00,0.0,0,0,0,0,74.0,47.2,0,0,0,False
2030-01-19 23:00:00,0.0,0,0,0,0,74.0,47.2,0,0,0,False
2030-01-20 00:00:00,0.0,0,0,0,0,74.0,47.0,0,0,0,False
2030-01-20 01:00:00,0.0,0,0,0,0,74.5,46.2,0,0,0,False
2030-01-20 02:00:00,0.0,0,0,0,0,74.8,46.4,0,0,0,False
2030-01-20 03:00:00,0.0,0,0,0,0,74.8,46.4,0,0,0,False
2030-01-20 04:00:00,-999999.9999999405,999999.9999999405,696989.0283003456,309892.75250158214,0,75.3,46.4,9.379286414428975,18.15627252722,18.951395222034677,False
2030-01-20 05:00:00,0.0,0,0,0,0,76.3,46.4,0,0,0,False
2030-01-20 06:00:00,0.0,0,0,0,0,77.4,47.0,0,0,0,False
2030-01-20 07:00:00,0.0,0,0,0,0,78.2,47.2,0,0,0,False
2030-01-20 08:00:00,0.0,0,0,0,0,77.2,47.2,0,0,0,False
2030-01-20 09:00:00,0.0,0,0,0,0,75.4,47.2,0,0,0,False
2030-01-20 10:00:00,0.0,0,0,0,0,74.7,47.2,0,0,0,False
2030-01-20 11:00:00,0.0,0,0,0,0,73.8,47.2,0,0,0,False
2030-01-20 12:00:00,0.0,0,0,0,0,73.6,46.9,0,0,0,False
2030-01-20 13:00:00,0.0,0,0,0,0,73.8,46.3,0,0,0,False
2030-01-20 14:00:00,-1000000.0000001315,1000000.0000001315,705706.8326816142,300484.111244153,0,72.8,46.3,9.53535606861061,18.11988439458,19.609608744575787,False
2030-01-20 15:00:00,-999999.9999999405,999999.9999999404,706635.6574695639,299490.72543638584,0,72.5,46.3,9.531817660710942,18.09199626974,19.693195690596564,False
2030-01-20 16:00:00,-999916.0016799279,999916.001679928,705907.1540322187,300180.55717328837,0,72.7,46.1,9.499103000310413,18.06908765305,19.651543811933944,False
2030-01-20 17:00:00,-1000000.0000001315,1000000.0000001315,706515.9049174363,299619.29557506245,0,72.6,45.6,9.49122375319621,18.04414022398,19.707049882261476,False
2030-01-20 18:00:00,-999999.9999999405,999999.9999999405,706768.136793118,299349.74171780655,0,72.5,45.6,9.477320019870717,18.02006070911,19.737635811108575,False
2030-01-20 19:00:00,-999999.9999999405,999999.9999999409,705342.9660620668,300874.7089451235,0,72.8,46.1,9.432967403167709,18.00196232141,19.63895521501752,False
2030-01-20 20:00:00,-999916.0016799279,999916.0016799278,706463.6506327323,299586.12479000055,0,72.4,46.3,9.438935767000089,17.97838236325,19.73664107266798,False
2030-01-20 21:00:00,-1000000.0000001315,1000000.0000001315,699448.7773949414,307217.18205588387,0,74.3,47.0,9.290241755869374,17.97973388887,19.212128097802935,False
2030-01-20 22:00:00,-999999.9999999405,999999.9999999404,698281.9969967125,308487.52908757166,0,74.6,47.2,9.266957495447855,17.97466717184,19.12585518851411,False
2030-01-20 23:00:00,-999999.9999999405,999999.9999999405,698261.5024388236,308509.94811124395,0,74.6,47.2,9.262531309754763,17.96662948161,19.126672844648823,False
2030-01-21 00:00:00,-999916.0016801192,999916.0016801191,699870.5755518861,306667.45967605454,0,74.2,46.6,9.279428101893473,17.95063114796,19.257295858561776,False
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
